NP_code,1.9822712330395684,1.9195566506095723,1.8568420681795763,1.7941274857495801,1.7314129033195842,1.668698320889588,1.6059837384595919,1.543269156029596,1.4805545735995997,1.4178399911696036,1.3551254087396076,1.2924108263096115,1.2296962438796153,1.1669816614496193,1.1042670790196232,1.041552496589627,0.9788379141596311,0.9161233317296349,0.853408749299639,0.7906941668696428,0.7279795844396468,0.6652650020096507,0.6025504195796545,0.5398358371496585,0.47712125471966244
NP1,0.13007539797719947,0.1100863541386537,0.1479032340781972,0.14344886064793388,0.08028828484244442,0.08054103800044854,0.11912350553615861,0.08018470374126335,0.11739466086244686,0.044136684703661055,0.058304107049594045,0.08122231864855475,0.08242150970869805,0.0503498767692918,0.047419760010157734,0.07097682961956331,0.0725371847270545,0.09202940193241564,0.04863471605428284,0.05283125540340954,0.08828090497394123,0.07779991063794638,0.07100281219193026,0.10412902336271058,0.1557691582316871
NP15,0.1669202732906716,0.17903399966948297,0.13416667346405403,0.12612640943057082,0.14108826861409612,0.25102794427530534,0.20630967421816995,0.15029283272239546,0.11811469114947698,0.1501790085984125,0.08590582762191,0.21480154015250383,0.1582792805369669,0.21502188840158062,0.21551676807318043,0.09087504697085219,0.16632068504992667,0.19593833025846052,0.27736492544893376,0.1747573960061042,0.16380017311650014,0.15378071622294798,0.13310983514719682,0.11893082306298204,0.20705396247413854
NP17,0.1370529975140193,0.13844129050417855,0.1818417433633601,0.17958315785765716,0.15601052943282787,0.08730597072776362,0.07834573302872515,0.07487544460524134,0.19285023065206464,0.17036178209358063,0.0947139565865219,0.13414804004933414,0.13176413037472443,0.1217150351987544,0.09646071614252996,0.11561808235741272,0.17646876269618925,0.134227767412555,0.08460538111502565,0.1429270466161948,0.14096148386944463,0.11808000282323194,0.127397834776304,0.1485666897937229,0.13091284873047146
NP19,0.17042444045378316,0.1593423628836572,0.14055451850276296,0.13954131046404314,0.15112155694776733,0.11227461005520503,0.1414049707953179,0.11550298564250197,0.05914391392411983,0.07580594195489583,0.05576526637777369,0.10186938654570823,0.07255964880048846,0.09988991126185656,0.0737035305061205,0.0987349574642576,0.10737786837231665,0.07055978654150129,0.13729374801082092,0.07772572696701964,0.16388182462624007,0.12952852792532277,0.14090268440420747,0.08814588125416244,0.11845256483502084
NP21,0.04243459615484094,0.027062497006515963,0.0447977598812039,0.05023755265763587,0.03361936075601327,0.07286283096368766,0.07425110188048892,0.05511048071334544,0.02981923126044074,0.05033150008173711,0.04121091309858683,0.04203053493247533,0.04724760647733001,0.03119235674559202,0.04751788759719363,0.03995638646632563,0.03716030095296805,0.060234724115775,0.04967474021322093,0.04091402423728881,0.05942954991529591,0.03896724326118236,0.05588365898419931,0.052988521109827345,0.058481914859105144
NP32,0.19327266690630399,0.16175172944656202,0.15777278255377597,0.15423412738719489,0.17004910425039113,0.12675906107063828,0.1102767753829578,0.15312609399045612,0.20263318118452153,0.1543269696625957,0.14034947870259012,0.15382086620513527,0.12660414881167423,0.1290858593286183,0.10834238087065108,0.20447941804762473,0.19361341477948255,0.17824542407996194,0.13474370525850102,0.1045168373087937,0.09940292270342203,0.1980514078546437,0.11165445219090597,0.13271841642298127,0.19794268208856514
NP34,0.059317528864842685,0.083489967438217,0.06726903272671862,0.05347769753404644,0.045460653171072556,0.08183608262258517,0.06166479104120696,0.08532487463150841,0.06932220731546522,0.06042561757081822,0.04290376148712424,0.08879240717736765,0.04893308749452319,0.055505200672293836,0.05425011913803843,0.09245118792511021,0.05649100074969598,0.0960002881795371,0.061039699339496274,0.09492211504199233,0.10351764602499851,0.08876584804313876,0.060623763302874785,0.06280550754134027,0.07240470720689858
NP36,0.046707786894766706,0.05137377935616639,0.04709879817429536,0.0609703624040098,0.07671357084246333,0.06848756706350645,0.03887451841637279,0.04764410366380006,0.05899603334330804,0.06021088951586477,0.06960081507991776,0.06122752300971761,0.06681780927199255,0.07886163831646051,0.059620769281638925,0.026779443432899317,0.049561875918093995,0.04658565079898136,0.04989861527409318,0.06865936291409958,0.05524236320225259,0.06877081434080991,0.03752289483626656,0.03643800410109117,0.025799762806144905
NP38,0.07689217868688931,0.15515063127541592,0.14246983540355715,0.17977088071677774,0.053235302089112355,0.09415168687713532,0.1553033125081739,0.1336687654891151,0.1628507051472568,0.11375840113296518,0.180577472757543,0.09801257057467519,0.09740552715224544,0.15208294163334418,0.13804775172213798,0.09961623565875978,0.1707082712002751,0.1930800771882345,0.24856153416546622,0.21287079343374438,0.1436085133626101,0.11573164109939287,0.2546017666724533,0.21706495483950633,0.16510752105378146
NP39,0.0948856281827405,0.14702617266233475,0.15440471204019496,0.10543373427486756,0.07796074558808896,0.13024337307202324,0.06838206559482898,0.06827458352165164,0.0916688938330626,0.0823460577143232,0.08898668676561888,0.08322507379347434,0.07241760407271669,0.07725820361536173,0.09059469732369572,0.08627419223582003,0.044313597447954524,0.05384866757138909,0.09143827809442423,0.09544084910593315,0.06072991524384531,0.11381745838923323,0.10228959929093369,0.09485780198276933,0.0912346565282087
NP43,0.10170722067288385,0.13024065188075337,0.1579441607302412,0.06883790563432494,0.061873637957950346,0.10443896383071462,0.09070209217556609,0.13260759121845958,0.0970773429506631,0.06893916975559654,0.07929138870413314,0.17877584385306888,0.11124481886442426,0.09039709459250955,0.06209353464602119,0.07154687130001088,0.08678609883455339,0.09146957934425168,0.15396440819538687,0.07239849414453972,0.10252744337535742,0.09837117147723319,0.06459220485278935,0.08432386723881334,0.16176576562438763
NP45,0.1342581468261195,0.16578299340108704,0.16490188966840627,0.21600655422392054,0.14172337468500246,0.183037097122845,0.11877758737858782,0.15018538546613086,0.19042388241074548,0.15512311144322347,0.11571088081447987,0.16172379359735586,0.10620843683408382,0.13518177084080257,0.1659651022012133,0.1919827475104596,0.29006977673610607,0.18499132454139222,0.11166385778647793,0.25761197850751716,0.17913755614060775,0.10910346780869565,0.09333210151247114,0.2508623244186565,0.21888767205698562
NP47,0.07778267876057332,0.05105578917827786,0.0491289739146206,0.05427118197899492,0.058333986714781884,0.07715233033750045,0.037193365972248066,0.029558359731113586,0.06524447948061465,0.10257047301540954,0.045072451503628534,0.05464174906503195,0.08298954560509147,0.12031641077752968,0.07112434781196439,0.12979253699900975,0.11424727182579425,0.09259345351270132,0.08749584693038558,0.09434102213727145,0.054700550858841054,0.023558040051234807,0.07297908602137564,0.06363053064430128,0.05614263101328401
NP5,0.059414568154245784,0.06474642327775208,0.07186990936403556,0.06929626971701697,0.050070075845313915,0.03700662599091076,0.03143239494786509,0.05137202680149943,0.03326194930929794,0.02201133485535776,0.03643459300300795,0.029478187493939784,0.03313367944769999,0.03238433941692439,0.0322878700239939,0.026949093393515883,0.020647991595899577,0.04244819911262278,0.030348164409208216,0.05746310567048755,0.04225898999137043,0.0547278708161279,0.07319802362021685,0.08523896956105896,0.09174241277606683
NP55,0.07692941787233136,0.08745838319436568,0.10287154612651445,0.07479435990855994,0.07904351150732405,0.06283765498766385,0.09224542162696024,0.13023404658632812,0.10349466090198506,0.041103182079684976,0.08712755395067054,0.07301221056833856,0.03215783523296878,0.04142536010288577,0.04377149817193509,0.08943544493138657,0.06703731194759818,0.04552372366621369,0.04883957279612228,0.05401539475061043,0.04639857249273239,0.07432524096795332,0.10734952886069768,0.10662047791634174,0.11684536325778977
